service_name,service_id,sku_name,sku_id,sku_resource_family,sku_resource_group,sku_usage_type,sku_region,sku_vm_family
Compute Engine,6F81-5844-456A,Network Inter Region Egress from Sao Paulo to Milan,AA11-3DD5-B7CD,Network,InterregionEgress,OnDemand,southamerica-east1,
Compute Engine,6F81-5844-456A,Network Inter Region Egress from Sao Paulo to Milan,AA11-3DD5-B7CD,Network,InterregionEgress,OnDemand,europe-west8,
Compute Engine,6F81-5844-456A,Network Inter Region Ingress from Singapore to London,AA15-AAAE-16F3,Network,InterregionIngress,OnDemand,asia-southeast1,
Compute Engine,6F81-5844-456A,Network Inter Region Ingress from Singapore to London,AA15-AAAE-16F3,Network,InterregionIngress,OnDemand,europe-west2,
Compute Engine,6F81-5844-456A,Commitment: Compute optimized Core running in Jakarta for 3 Year,AA1D-8279-00AD,Compute,CPU,Commit3Yr,asia-southeast2,C2
Compute Engine,6F81-5844-456A,Network Inter Region Egress from Osaka to Singapore,AA1D-D121-D491,Network,InterregionEgress,OnDemand,asia-northeast2,
Compute Engine,6F81-5844-456A,Network Inter Region Egress from Osaka to Singapore,AA1D-D121-D491,Network,InterregionEgress,OnDemand,asia-southeast1,
Compute Engine,6F81-5844-456A,Commitment v1: N2D AMD Ram in Paris for 3 Years,AA1F-C907-0793,Compute,RAM,Commit3Yr,europe-west9,N2D
Compute Engine,6F81-5844-456A,Network Packet Mirroring: Data Processing Charge in Santiago,AA21-8331-724F,Network,PacketMirroring,OnDemand,southamerica-west1,
Compute Engine,6F81-5844-456A,Network Internet Ingress from China to Jakarta,AA24-2A66-D59B,Network,PremiumInternetIngress,OnDemand,asia-southeast2,
Compute Engine,6F81-5844-456A,Licensing Fee for Windows Server 2012 BYOL (CPU cost),AA27-3CC5-DF73,License,Google,OnDemand,global,
Compute Engine,6F81-5844-456A,Spot Preemptible Memory-optimized Instance Core running in Sao Paulo,AA28-20FF-AC4A,Compute,CPU,Preemptible,southamerica-east1,
Compute Engine,6F81-5844-456A,Licensing Fee for Red Hat Enterprise Linux 6 BYOL (CPU cost),AA2D-B42A-673C,License,Google,OnDemand,global,
Compute Engine,6F81-5844-456A,Spot Preemptible C2D AMD Custom Instance Ram running in Finland,AA3C-87C2-9E7F,Compute,RAM,Preemptible,europe-north1,C2D
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from Las Vegas to Japan,AA40-A353-89FE,Network,VPNInterregionIngress,OnDemand,us-west4,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from Las Vegas to Japan,AA40-A353-89FE,Network,VPNInterregionIngress,OnDemand,asia-northeast1,
Compute Engine,6F81-5844-456A,Commitment v1: E2 Cpu in Singapore for 1 Year,AA47-6F66-D143,Compute,CPU,Commit1Yr,asia-southeast1,E2
Compute Engine,6F81-5844-456A,Nvidia Tesla A100 GPU running in Osaka,AA53-55C2-5F5E,Compute,GPU,OnDemand,asia-northeast2,A2
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Montreal to Netherlands,AA54-0B07-7CF6,Network,VPNInterregionEgress,OnDemand,northamerica-northeast1,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Montreal to Netherlands,AA54-0B07-7CF6,Network,VPNInterregionEgress,OnDemand,europe-west4,
Compute Engine,6F81-5844-456A,Network Inter Region Egress from Finland to Jakarta,AA55-1760-2006,Network,InterregionEgress,OnDemand,europe-north1,
Compute Engine,6F81-5844-456A,Network Inter Region Egress from Finland to Jakarta,AA55-1760-2006,Network,InterregionEgress,OnDemand,asia-southeast2,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from Seoul to London,AA5B-DDD1-BC7E,Network,VPNInterregionIngress,OnDemand,asia-northeast3,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from Seoul to London,AA5B-DDD1-BC7E,Network,VPNInterregionIngress,OnDemand,europe-west2,
Compute Engine,6F81-5844-456A,Custom Extended Instance Ram running in Warsaw,AA5C-01E9-C91F,Compute,RAM,OnDemand,europe-central2,
Compute Engine,6F81-5844-456A,Compute-optimized Sole Tenancy Instance RAM running in Toronto,AA5C-69E2-48B8,Compute,RAM,OnDemand,northamerica-northeast2,C2
Compute Engine,6F81-5844-456A,Network Inter Region Egress from Los Angeles to Melbourne,AA5E-1092-B243,Network,InterregionEgress,OnDemand,us-west2,
Compute Engine,6F81-5844-456A,Network Inter Region Egress from Los Angeles to Melbourne,AA5E-1092-B243,Network,InterregionEgress,OnDemand,australia-southeast2,
Compute Engine,6F81-5844-456A,Network Internet Egress from Virginia to Middle East,AA5F-4305-1D81,Network,PremiumInternetEgress,OnDemand,us-east4,
Compute Engine,6F81-5844-456A,Licensing Fee for Windows Server 2012 R2 Datacenter Edition (GPU cost),AA67-0F5B-2F43,License,WindowsServer2012R2,OnDemand,global,
Compute Engine,6F81-5844-456A,Commitment v1: SLES for VM with 4 VCPU for 1 Year,AA68-47EE-8542,License,Sles,Commit1Yr,global,
Compute Engine,6F81-5844-456A,Network Inter Region Ingress from Israel to Sao Paulo,AA6F-2A41-2A49,Network,InterregionIngress,OnDemand,me-west1,
Compute Engine,6F81-5844-456A,Network Inter Region Ingress from Israel to Sao Paulo,AA6F-2A41-2A49,Network,InterregionIngress,OnDemand,southamerica-east1,
Compute Engine,6F81-5844-456A,Network Vpn Internet Egress from Santiago to Americas,AA75-76AB-4EA4,Network,VPNInternetEgress,OnDemand,southamerica-west1,
Compute Engine,6F81-5844-456A,Network Inter Region Egress from EMEA to Las Vegas,AA81-283B-2388,Network,InterregionEgress,OnDemand,europe-west1,
Compute Engine,6F81-5844-456A,Network Inter Region Egress from EMEA to Las Vegas,AA81-283B-2388,Network,InterregionEgress,OnDemand,us-west4,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Milan to Jakarta,AA8F-E785-B5BE,Network,VPNInterregionEgress,OnDemand,europe-west8,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Milan to Jakarta,AA8F-E785-B5BE,Network,VPNInterregionEgress,OnDemand,asia-southeast2,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from Dallas to Mumbai,AA92-3459-8C05,Network,VPNInterregionIngress,OnDemand,us-south1,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from Dallas to Mumbai,AA92-3459-8C05,Network,VPNInterregionIngress,OnDemand,asia-south1,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Singapore to Hong Kong,AA92-5565-B68E,Network,VPNInterregionEgress,OnDemand,asia-southeast1,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Singapore to Hong Kong,AA92-5565-B68E,Network,VPNInterregionEgress,OnDemand,asia-east2,
Compute Engine,6F81-5844-456A,C2D AMD Instance Ram running in Columbus,AA97-2E68-29AD,Compute,RAM,OnDemand,us-east5,C2D
Compute Engine,6F81-5844-456A,Network Internet Ingress from China to Finland,AA98-B0EA-CAA5,Network,PremiumInternetIngress,OnDemand,europe-north1,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Columbus to Frankfurt,AA9C-A825-E1AC,Network,VPNInterregionEgress,OnDemand,us-east5,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Columbus to Frankfurt,AA9C-A825-E1AC,Network,VPNInterregionEgress,OnDemand,europe-west3,
Compute Engine,6F81-5844-456A,Spot Preemptible C2D AMD Custom Instance Core running in Sydney,AA9F-2126-01BC,Compute,CPU,Preemptible,australia-southeast1,C2D
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Jakarta to Singapore,AAA0-03BC-FF6C,Network,VPNInterregionEgress,OnDemand,asia-southeast2,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Jakarta to Singapore,AAA0-03BC-FF6C,Network,VPNInterregionEgress,OnDemand,asia-southeast1,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from Singapore to Finland,AAA2-1291-8E9E,Network,VPNInterregionIngress,OnDemand,asia-southeast1,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from Singapore to Finland,AAA2-1291-8E9E,Network,VPNInterregionIngress,OnDemand,europe-north1,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Zurich to Japan,AAA6-A22F-EE14,Network,VPNInterregionEgress,OnDemand,europe-west6,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Zurich to Japan,AAA6-A22F-EE14,Network,VPNInterregionEgress,OnDemand,asia-northeast1,
Compute Engine,6F81-5844-456A,Licensing Fee for RHEL 7 for SAP HANA on f1-micro,AAAF-71BD-ED34,License,Google,OnDemand,global,
Compute Engine,6F81-5844-456A,N2 Custom Instance Ram running in Israel,AABE-3818-B87B,Compute,RAM,OnDemand,me-west1,
Compute Engine,6F81-5844-456A,Sole Tenancy Overcommit Premium for Sole Tenancy Instance RAM running in Netherlands,AABF-0107-9D98,Compute,RAM,OnDemand,europe-west4,
Compute Engine,6F81-5844-456A,Spot Preemptible Memory-optimized Instance Ram running in Salt Lake City,AAC3-B525-2424,Compute,RAM,Preemptible,us-west3,
Compute Engine,6F81-5844-456A,Compute-optimized Sole Tenancy Instance Core running in London,AAC5-5A5B-B655,Compute,CPU,OnDemand,europe-west2,C2
Compute Engine,6F81-5844-456A,Spot Preemptible Custom Instance Ram running in Sydney,AAC6-4C4E-9182,Compute,RAM,Preemptible,australia-southeast1,N1
Compute Engine,6F81-5844-456A,Sole Tenancy Premium for Compute-optimized Sole Tenancy Instance RAM running in Toronto,AAD0-230F-9715,Compute,RAM,OnDemand,northamerica-northeast2,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from Zurich to Columbus,AAD2-AB06-D860,Network,VPNInterregionIngress,OnDemand,europe-west6,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from Zurich to Columbus,AAD2-AB06-D860,Network,VPNInterregionIngress,OnDemand,us-east5,
Compute Engine,6F81-5844-456A,Network Vpn Internet Egress from Columbus to China,AAE7-0894-7E5A,Network,VPNInternetEgress,OnDemand,us-east5,
Compute Engine,6F81-5844-456A,Network CDN North America Intra-Region Cache Fill,AAEB-2D19-B7E5,Network,CDNCacheFill,OnDemand,us-central1,
Compute Engine,6F81-5844-456A,Network CDN North America Intra-Region Cache Fill,AAEB-2D19-B7E5,Network,CDNCacheFill,OnDemand,us-east1,
Compute Engine,6F81-5844-456A,Network CDN North America Intra-Region Cache Fill,AAEB-2D19-B7E5,Network,CDNCacheFill,OnDemand,us-west1,
Compute Engine,6F81-5844-456A,Network CDN North America Intra-Region Cache Fill,AAEB-2D19-B7E5,Network,CDNCacheFill,OnDemand,us-west3,
Compute Engine,6F81-5844-456A,Network CDN Cache Fill from Oceania to Asia Pacific,AAEE-4BB6-F6E6,Network,CDNCacheFill,OnDemand,australia-southeast1,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Jakarta to EMEA,AB00-CB18-4F38,Network,VPNInterregionEgress,OnDemand,asia-southeast2,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Jakarta to EMEA,AB00-CB18-4F38,Network,VPNInterregionEgress,OnDemand,europe-west1,
Compute Engine,6F81-5844-456A,Network Inter Region Egress from Singapore to APAC,AB08-A30B-7DCA,Network,InterregionEgress,OnDemand,asia-southeast1,
Compute Engine,6F81-5844-456A,Network Inter Region Egress from Singapore to APAC,AB08-A30B-7DCA,Network,InterregionEgress,OnDemand,asia-east1,
Compute Engine,6F81-5844-456A,Network Vpn Internet Ingress from India to Mumbai,AB09-AB6E-8EC2,Network,VPNInternetIngress,OnDemand,asia-south1,
Compute Engine,6F81-5844-456A,Network Vpn Internet Egress from Sao Paulo to India,AB0B-5AA0-CFBA,Network,VPNInternetEgress,OnDemand,southamerica-east1,
Compute Engine,6F81-5844-456A,Nvidia Tesla P4 GPU attached to Spot Preemptible VMs running in Americas,AB15-CD3C-94CE,Compute,GPU,Preemptible,us-central1,
Compute Engine,6F81-5844-456A,Nvidia Tesla P4 GPU attached to Spot Preemptible VMs running in Americas,AB15-CD3C-94CE,Compute,GPU,Preemptible,us-east1,
Compute Engine,6F81-5844-456A,Nvidia Tesla P4 GPU attached to Spot Preemptible VMs running in Americas,AB15-CD3C-94CE,Compute,GPU,Preemptible,us-west1,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from Osaka to Columbus,AB19-0E0D-9786,Network,VPNInterregionIngress,OnDemand,asia-northeast2,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from Osaka to Columbus,AB19-0E0D-9786,Network,VPNInterregionIngress,OnDemand,us-east5,
Compute Engine,6F81-5844-456A,Cloud Interconnect - 10Gbps VLAN attachment via Dedicated Interconnect,AB20-3021-9C97,Network,InterconnectAttachment,OnDemand,global,
Compute Engine,6F81-5844-456A,Regional Storage PD Capacity in Montreal,AB22-513F-E199,Storage,PDStandard,OnDemand,northamerica-northeast1,
Compute Engine,6F81-5844-456A,Network Inter Region Ingress from Frankfurt to Los Angeles,AB26-A539-59B3,Network,InterregionIngress,OnDemand,europe-west3,
Compute Engine,6F81-5844-456A,Network Inter Region Ingress from Frankfurt to Los Angeles,AB26-A539-59B3,Network,InterregionIngress,OnDemand,us-west2,
Compute Engine,6F81-5844-456A,Network Inter Region Ingress from Paris to Frankfurt,AB26-D494-4947,Network,InterregionIngress,OnDemand,europe-west9,
Compute Engine,6F81-5844-456A,Network Inter Region Ingress from Paris to Frankfurt,AB26-D494-4947,Network,InterregionIngress,OnDemand,europe-west3,
Compute Engine,6F81-5844-456A,Network Internet Egress from Finland to Western Europe,AB27-4E2D-ABE5,Network,PremiumInternetEgress,OnDemand,europe-north1,
Compute Engine,6F81-5844-456A,Spot Preemptible C2D AMD Custom Instance Ram running in Los Angeles,AB2A-A16B-23D5,Compute,RAM,Preemptible,us-west2,C2D
Compute Engine,6F81-5844-456A,Network Vpn Internet Ingress from Central America to Los Angeles,AB40-B4F1-9037,Network,VPNInternetIngress,OnDemand,us-west2,
Compute Engine,6F81-5844-456A,Spot Preemptible Compute optimized Core running in Montreal,AB41-AA97-A481,Compute,CPU,Preemptible,northamerica-northeast1,
Compute Engine,6F81-5844-456A,Network Vpn Internet Ingress from Australia to Delhi,AB41-FDB1-BFEF,Network,VPNInternetIngress,OnDemand,asia-south2,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from Madrid to Singapore,AB42-7C68-8F70,Network,VPNInterregionIngress,OnDemand,europe-southwest1,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from Madrid to Singapore,AB42-7C68-8F70,Network,VPNInterregionIngress,OnDemand,asia-southeast1,
Compute Engine,6F81-5844-456A,Licensing Fee for SQL Server 2016 Standard on VM with 34 VCPU,AB46-D68C-A3F9,License,SQLServer2016Standard,OnDemand,global,
Compute Engine,6F81-5844-456A,C2D AMD Instance Core running in Las Vegas,AB48-568E-4D8C,Compute,CPU,OnDemand,us-west4,C2D
Compute Engine,6F81-5844-456A,PD snapshot egress between North America and Asia,AB4B-464E-8637,Compute,PdSnapshotEgress,OnDemand,global,
Compute Engine,6F81-5844-456A,Network Inter Region Ingress from Americas to Virginia,AB53-15EE-AEAF,Network,InterregionIngress,OnDemand,us-central1,
Compute Engine,6F81-5844-456A,Network Inter Region Ingress from Americas to Virginia,AB53-15EE-AEAF,Network,InterregionIngress,OnDemand,us-east4,
Compute Engine,6F81-5844-456A,Network Inter Region Ingress from Americas to Virginia,AB53-15EE-AEAF,Network,InterregionIngress,OnDemand,us-east1,
Compute Engine,6F81-5844-456A,Network Inter Region Ingress from Americas to Virginia,AB53-15EE-AEAF,Network,InterregionIngress,OnDemand,us-west1,
Compute Engine,6F81-5844-456A,Commitment v1: Nvidia Tesla A100 GPU running in Madrid for 3 Years,AB55-65C8-4270,Compute,GPU,Commit3Yr,europe-southwest1,A2
Compute Engine,6F81-5844-456A,Commitment v1: Local SSD in Dallas for 1 Year,AB58-96A4-AA3A,Storage,LocalSSD,Commit1Yr,us-south1,
Compute Engine,6F81-5844-456A,Network Internet Egress from Virginia to Western Europe,AB5E-D904-7342,Network,PremiumInternetEgress,OnDemand,us-east4,
Compute Engine,6F81-5844-456A,N2 Instance Ram running in Osaka,AB68-2A46-1E54,Compute,RAM,OnDemand,asia-northeast2,N2
Compute Engine,6F81-5844-456A,Network Vpn Internet Egress from APAC to Americas,AB6A-A40E-E39E,Network,VPNInternetEgress,OnDemand,asia-east1,
Compute Engine,6F81-5844-456A,Network Vpn Internet Ingress from Americas to Toronto,AB6E-7D06-B706,Network,VPNInternetIngress,OnDemand,northamerica-northeast2,
Compute Engine,6F81-5844-456A,Network Google Ingress from Montreal to Montreal,AB71-7C74-A62B,Network,GoogleIngress,OnDemand,northamerica-northeast1,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from Madrid to Salt Lake City,AB7C-973C-6D6A,Network,VPNInterregionIngress,OnDemand,europe-southwest1,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from Madrid to Salt Lake City,AB7C-973C-6D6A,Network,VPNInterregionIngress,OnDemand,us-west3,
Compute Engine,6F81-5844-456A,Network Vpn Internet Ingress from China to Frankfurt,AB82-ECFC-F896,Network,VPNInternetIngress,OnDemand,europe-west3,
Compute Engine,6F81-5844-456A,Sole Tenancy Overcommit Premium for N2 Sole Tenancy Instance RAM running in Japan,AB91-5BCA-C4C3,Compute,RAM,OnDemand,asia-northeast1,
Compute Engine,6F81-5844-456A,Extreme PD IOPS in Netherlands,AB93-9814-15BF,Storage,SSD,OnDemand,europe-west4,
Compute Engine,6F81-5844-456A,C2D AMD Instance Core running in Warsaw,AB94-9F50-2B3C,Compute,CPU,OnDemand,europe-central2,C2D
Compute Engine,6F81-5844-456A,Commitment v1: E2 Cpu in Warsaw for 3 Year,AB94-FEB8-5C7F,Compute,CPU,Commit3Yr,europe-central2,E2
Compute Engine,6F81-5844-456A,Sole Tenancy Premium for N2 Sole Tenancy Instance RAM running in Jakarta,AB9B-07E9-25A3,Compute,RAM,OnDemand,asia-southeast2,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from Milan to Los Angeles,AB9B-AA66-3515,Network,VPNInterregionIngress,OnDemand,europe-west8,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from Milan to Los Angeles,AB9B-AA66-3515,Network,VPNInterregionIngress,OnDemand,us-west2,
Compute Engine,6F81-5844-456A,Network Internet Egress from Toronto to Western Europe,ABA5-6862-313D,Network,PremiumInternetEgress,OnDemand,northamerica-northeast2,
Compute Engine,6F81-5844-456A,Network Inter Region Egress from Virginia to APAC,ABB0-E446-B5AE,Network,InterregionEgress,OnDemand,us-east4,
Compute Engine,6F81-5844-456A,Network Inter Region Egress from Virginia to APAC,ABB0-E446-B5AE,Network,InterregionEgress,OnDemand,asia-east1,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from Las Vegas to Madrid,ABB1-23D3-9CB2,Network,VPNInterregionIngress,OnDemand,us-west4,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from Las Vegas to Madrid,ABB1-23D3-9CB2,Network,VPNInterregionIngress,OnDemand,europe-southwest1,
Compute Engine,6F81-5844-456A,Licensing Fee for SQL Server 2016 Express (GPU cost),ABB1-41D4-C356,License,SQLServer2016Express,OnDemand,global,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Las Vegas to Jakarta,ABB1-97CF-9FB4,Network,VPNInterregionEgress,OnDemand,us-west4,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Las Vegas to Jakarta,ABB1-97CF-9FB4,Network,VPNInterregionEgress,OnDemand,asia-southeast2,
Compute Engine,6F81-5844-456A,E2 Instance Core running in Santiago,ABB2-1186-100F,Compute,CPU,OnDemand,southamerica-west1,E2
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from Netherlands to Zurich,ABB8-86BC-4330,Network,VPNInterregionIngress,OnDemand,europe-west4,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from Netherlands to Zurich,ABB8-86BC-4330,Network,VPNInterregionIngress,OnDemand,europe-west6,
Compute Engine,6F81-5844-456A,Network Google Ingress from Osaka to Osaka,ABBD-EDA9-7D36,Network,GoogleIngress,OnDemand,asia-northeast2,
Compute Engine,6F81-5844-456A,Spot Preemptible A2 Instance Ram running in APAC,ABCA-872F-DB2B,Compute,RAM,Preemptible,asia-east1,A2
Compute Engine,6F81-5844-456A,Commitment v1: N2 Ram in Dallas for 3 Years,ABD0-2A02-1D5B,Compute,RAM,Commit3Yr,us-south1,N2
Compute Engine,6F81-5844-456A,Spot Preemptible Custom Instance Core running in Japan,ABD1-936E-D011,Compute,CPU,Preemptible,asia-northeast1,N1
Compute Engine,6F81-5844-456A,N2D AMD Instance Ram running in Las Vegas,ABD2-309F-B86A,Compute,RAM,OnDemand,us-west4,N2D
Compute Engine,6F81-5844-456A,Licensing Fee for Click to Deploy Dokku (GPU cost),ABD4-55D0-3343,License,Dokku,OnDemand,global,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Melbourne to Sao Paulo,ABD8-1F97-C2A4,Network,VPNInterregionEgress,OnDemand,australia-southeast2,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Melbourne to Sao Paulo,ABD8-1F97-C2A4,Network,VPNInterregionEgress,OnDemand,southamerica-east1,
Compute Engine,6F81-5844-456A,Network Inter Region Egress from Los Angeles to Osaka,ABD9-6B86-80C9,Network,InterregionEgress,OnDemand,us-west2,
Compute Engine,6F81-5844-456A,Network Inter Region Egress from Los Angeles to Osaka,ABD9-6B86-80C9,Network,InterregionEgress,OnDemand,asia-northeast2,
Compute Engine,6F81-5844-456A,Network Internet Egress from Japan to APAC,ABE7-A6A4-7E29,Network,PremiumInternetEgress,OnDemand,asia-northeast1,
Compute Engine,6F81-5844-456A,Extreme PD Capacity in London,ABE8-FC47-08DA,Storage,SSD,OnDemand,europe-west2,
Compute Engine,6F81-5844-456A,Balanced PD Capacity in Finland,ABEC-4750-B9EF,Storage,SSD,OnDemand,europe-north1,
Compute Engine,6F81-5844-456A,Licensing Fee for Billing test license. (RAM cost),ABED-0570-B390,License,Google,OnDemand,global,
Compute Engine,6F81-5844-456A,Regional Storage PD Capacity in Madrid,AC03-269C-7B3F,Storage,PDStandard,OnDemand,europe-southwest1,
Compute Engine,6F81-5844-456A,C2D AMD Instance Ram running in Netherlands,AC07-0CAE-D814,Compute,RAM,OnDemand,europe-west4,C2D
Compute Engine,6F81-5844-456A,Reserved A2 Ram in APAC,AC07-9E5E-6554,Compute,RAM,OnDemand,asia-east1,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from Netherlands to Las Vegas,AC07-D2F2-74CB,Network,VPNInterregionIngress,OnDemand,europe-west4,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from Netherlands to Las Vegas,AC07-D2F2-74CB,Network,VPNInterregionIngress,OnDemand,us-west4,
Compute Engine,6F81-5844-456A,Nvidia Tesla P4 GPU attached to Spot Preemptible VMs running in Salt Lake City,AC0E-B8AA-C0B0,Compute,GPU,Preemptible,us-west3,
Compute Engine,6F81-5844-456A,Licensing Fee for SQL Server 2012 Web on VM with 82 VCPU,AC0F-5362-EFB2,License,Microsoft,OnDemand,global,
Compute Engine,6F81-5844-456A,Memory Optimized Upgrade Premium for Memory-optimized Instance Ram running in London,AC10-00B6-A091,Compute,RAM,OnDemand,europe-west2,
Compute Engine,6F81-5844-456A,Commitment v1: Cpu in Jakarta for 3 Year,AC10-160F-73F3,Compute,CPU,Commit3Yr,asia-southeast2,N1
Compute Engine,6F81-5844-456A,Nvidia Tesla P4 GPU running in Milan,AC16-9DB4-A542,Compute,GPU,OnDemand,europe-west8,
Compute Engine,6F81-5844-456A,Network Inter Region Ingress from Las Vegas to Sydney,AC2B-163A-3576,Network,InterregionIngress,OnDemand,us-west4,
Compute Engine,6F81-5844-456A,Network Inter Region Ingress from Las Vegas to Sydney,AC2B-163A-3576,Network,InterregionIngress,OnDemand,australia-southeast1,
Compute Engine,6F81-5844-456A,Regional SSD backed PD Capacity,AC33-821B-43FA,Storage,SSD,OnDemand,us-central1,
Compute Engine,6F81-5844-456A,Regional SSD backed PD Capacity,AC33-821B-43FA,Storage,SSD,OnDemand,us-east1,
Compute Engine,6F81-5844-456A,Regional SSD backed PD Capacity,AC33-821B-43FA,Storage,SSD,OnDemand,us-west1,
Compute Engine,6F81-5844-456A,Regional SSD backed PD Capacity,AC33-821B-43FA,Storage,SSD,OnDemand,asia-east1,
Compute Engine,6F81-5844-456A,Regional SSD backed PD Capacity,AC33-821B-43FA,Storage,SSD,OnDemand,europe-west1,
Compute Engine,6F81-5844-456A,Licensing Fee for SQL Server 2016 Enterprise on VM with 68 VCPU,AC37-B6CB-408B,License,Microsoft,OnDemand,global,
Compute Engine,6F81-5844-456A,Spot Preemptible E2 Instance Ram running in Warsaw,AC47-E03C-266B,Compute,RAM,Preemptible,europe-central2,E2
Compute Engine,6F81-5844-456A,N2 Instance Core running in Columbus,AC56-47BD-703D,Compute,CPU,OnDemand,us-east5,N2
Compute Engine,6F81-5844-456A,Licensing Fee for SQL Server 2012 Standard on VM with 20 VCPU,AC56-A4C3-869F,License,SQLServer2012Standard,OnDemand,global,
Compute Engine,6F81-5844-456A,Sole Tenancy Premium for N2D AMD Sole Tenancy Instance RAM running in Zurich,AC5E-4C2C-7BEC,Compute,RAM,OnDemand,europe-west6,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from Virginia to Los Angeles,AC6E-7095-EC91,Network,VPNInterregionIngress,OnDemand,us-east4,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from Virginia to Los Angeles,AC6E-7095-EC91,Network,VPNInterregionIngress,OnDemand,us-west2,
Compute Engine,6F81-5844-456A,Network Inter Region Egress from APAC to London,AC6F-9614-3637,Network,InterregionEgress,OnDemand,asia-east1,
Compute Engine,6F81-5844-456A,Network Inter Region Egress from APAC to London,AC6F-9614-3637,Network,InterregionEgress,OnDemand,europe-west2,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from Santiago to Virginia,AC76-CBFD-ACE6,Network,VPNInterregionIngress,OnDemand,southamerica-west1,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from Santiago to Virginia,AC76-CBFD-ACE6,Network,VPNInterregionIngress,OnDemand,us-east4,
Compute Engine,6F81-5844-456A,Commitment v1: Nvidia Tesla A100 GPU running in Americas for 3 Year,AC87-9557-955D,Compute,GPU,Commit3Yr,us-central1,A2
Compute Engine,6F81-5844-456A,Commitment v1: Nvidia Tesla A100 GPU running in Americas for 3 Year,AC87-9557-955D,Compute,GPU,Commit3Yr,us-east1,A2
Compute Engine,6F81-5844-456A,Commitment v1: Nvidia Tesla A100 GPU running in Americas for 3 Year,AC87-9557-955D,Compute,GPU,Commit3Yr,us-west1,A2
Compute Engine,6F81-5844-456A,Licensing Fee for Ubuntu 20.04 LTS (Focal Fossa) (GPU cost),AC88-ED36-974D,License,Canonical,OnDemand,global,
Compute Engine,6F81-5844-456A,Licensing Fee for SQL Server 2012 Standard on VM with 56 VCPU,AC8D-062C-0586,License,SQLServer2012Standard,OnDemand,global,
Compute Engine,6F81-5844-456A,Spot Preemptible T2D AMD Instance Core running in Santiago,ACA0-BAAC-F0B6,Compute,CPU,Preemptible,southamerica-west1,T2D
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from Salt Lake City to Salt Lake City,ACA5-C62C-1655,Network,VPNInterregionIngress,OnDemand,us-west3,
Compute Engine,6F81-5844-456A,Spot Preemptible Compute optimized Core running in Melbourne,ACA7-742F-9D44,Compute,CPU,Preemptible,australia-southeast2,
